,support
"'bread and cake','tissues-paper prd',confectionary,'party snack foods'",0.10959792477302205
"sauces-gravy-pkle,'pet foods','tissues-paper prd',milk-cream",0.10959792477302205
"'pet foods','tissues-paper prd',juice-sat-cord-ms,'party snack foods'",0.10959792477302205
"'pet foods',margarine,vegetables,juice-sat-cord-ms",0.10959792477302205
"'dairy foods',biscuits,juice-sat-cord-ms,milk-cream",0.10959792477302205
"'soft drinks','tissues-paper prd',vegetables,biscuits",0.10959792477302205
"'laundry needs',vegetables,biscuits,'party snack foods'",0.10959792477302205
"'bread and cake','prepared meals',vegetables,milk-cream",0.10959792477302205
"'frozen foods','party snack foods',margarine,biscuits,milk-cream",0.10959792477302205
"fruit,juice-sat-cord-ms,margarine,biscuits,milk-cream",0.10959792477302205
"'breakfast food','bread and cake',juice-sat-cord-ms,'baking needs',milk-cream",0.10959792477302205
"sauces-gravy-pkle,cleaners-polishers,biscuits",0.10938175529615218
"'pet foods','tissues-paper prd','dairy foods'",0.10938175529615218
"stationary,margarine,'frozen foods'",0.10938175529615218
"beef,'canned vegetables',milk-cream",0.10938175529615218
"'soft drinks','pet foods',margarine",0.10938175529615218
"'baking needs',confectionary,vegetables,'party snack foods'",0.10938175529615218
"'bread and cake','tissues-paper prd','baking needs',cleaners-polishers",0.10938175529615218
"'bread and cake','tissues-paper prd','dairy foods',juice-sat-cord-ms",0.10938175529615218
"'breakfast food','bread and cake','tissues-paper prd',cheese",0.10938175529615218
"'laundry needs','baking needs',vegetables,juice-sat-cord-ms",0.10938175529615218
"'dairy foods','baking needs',juice-sat-cord-ms,milk-cream",0.10938175529615218
"'party snack foods','tissues-paper prd','baking needs',biscuits,milk-cream",0.10938175529615218
"'frozen foods','party snack foods',juice-sat-cord-ms,'tissues-paper prd',fruit",0.10938175529615218
"fruit,juice-sat-cord-ms,'tissues-paper prd',biscuits,milk-cream",0.10938175529615218
"juice-sat-cord-ms,margarine,'tissues-paper prd','baking needs',fruit",0.10938175529615218
"vegetables,'frozen foods','party snack foods','tissues-paper prd',milk-cream",0.10938175529615218
"'baking needs','dental needs',juice-sat-cord-ms",0.10916558581928232
"'breakfast food',confectionary,vegetables",0.10916558581928232
"vegetables,'prepared meals',cheese",0.10916558581928232
"beef,'baking needs',fruit,juice-sat-cord-ms",0.10916558581928232
"'bread and cake',margarine,'dairy foods','party snack foods'",0.10916558581928232
"'dairy foods',juice-sat-cord-ms,'frozen foods',milk-cream",0.10916558581928232
"beef,'party snack foods','frozen foods',milk-cream",0.10916558581928232
"'soft drinks',sauces-gravy-pkle,vegetables,milk-cream",0.10916558581928232
"'frozen foods','party snack foods','tissues-paper prd','baking needs',milk-cream",0.10916558581928232
"'frozen foods',juice-sat-cord-ms,'tissues-paper prd',biscuits,milk-cream",0.10916558581928232
"stationary,'canned vegetables'",0.10894941634241245
"'breakfast food','canned vegetables','party snack foods'",0.10894941634241245
"'soft drinks','laundry needs',juice-sat-cord-ms",0.10894941634241245
"'breakfast food',confectionary,milk-cream",0.10894941634241245
"sauces-gravy-pkle,'canned vegetables','baking needs',milk-cream",0.10894941634241245
"'canned vegetables',fruit,juice-sat-cord-ms,milk-cream",0.10894941634241245
"'baking needs',confectionary,juice-sat-cord-ms,milk-cream",0.10894941634241245
"'bread and cake',cleaners-polishers,'frozen foods',milk-cream",0.10894941634241245
"margarine,'laundry needs',fruit,biscuits",0.10894941634241245
"'bread and cake','pet foods','laundry needs','baking needs'",0.10894941634241245
"margarine,'tissues-paper prd','laundry needs',fruit",0.10894941634241245
"beef,margarine,'tissues-paper prd',vegetables",0.10894941634241245
"'bread and cake',juice-sat-cord-ms,margarine,'baking needs',cheese",0.10894941634241245
"juice-sat-cord-ms,'tissues-paper prd','baking needs',biscuits,milk-cream",0.10894941634241245
"biscuits,vegetables,'baking needs',cheese,milk-cream",0.10894941634241245
"'bread and cake',fruit,juice-sat-cord-ms,'party snack foods',cheese",0.10894941634241245
"vegetables,'party snack foods',margarine,fruit,milk-cream",0.10894941634241245
"'baking needs',potatoes",0.10873324686554259
"vegetables,biscuits,coffee",0.10873324686554259
"'tissues-paper prd',fruit,deodorants-soap",0.10873324686554259
"'frozen foods','dental needs',milk-cream",0.10873324686554259
"'soft drinks',sauces-gravy-pkle,cheese",0.10873324686554259
"sauces-gravy-pkle,'canned vegetables',biscuits,'party snack foods'",0.10873324686554259
"'canned vegetables','baking needs',juice-sat-cord-ms,milk-cream",0.10873324686554259
"'breakfast food',sauces-gravy-pkle,biscuits,milk-cream",0.10873324686554259
"'pet foods','party snack foods',juice-sat-cord-ms,milk-cream",0.10873324686554259
"vegetables,juice-sat-cord-ms,'party snack foods','tissues-paper prd','baking needs'",0.10873324686554259
"'frozen foods',juice-sat-cord-ms,sauces-gravy-pkle,biscuits,milk-cream",0.10873324686554259
"cleaners-polishers,'dairy foods'",0.10851707738867272
"confectionary,cheese,juice-sat-cord-ms",0.10851707738867272
"'pet foods','canned vegetables','party snack foods'",0.10851707738867272
"'soft drinks','pet foods',sauces-gravy-pkle",0.10851707738867272
"'breakfast food','prepared meals',fruit",0.10851707738867272
"'canned vegetables',vegetables,juice-sat-cord-ms,milk-cream",0.10851707738867272
"sauces-gravy-pkle,'canned vegetables',biscuits,juice-sat-cord-ms",0.10851707738867272
"margarine,'tissues-paper prd',cheese,'party snack foods'",0.10851707738867272
"confectionary,fruit,juice-sat-cord-ms,'party snack foods'",0.10851707738867272
"'tissues-paper prd','canned vegetables',biscuits,juice-sat-cord-ms",0.10851707738867272
"'canned vegetables','baking needs',juice-sat-cord-ms,'party snack foods'",0.10851707738867272
"'breakfast food',margarine,'tissues-paper prd',juice-sat-cord-ms",0.10851707738867272
"margarine,'laundry needs',biscuits,milk-cream",0.10851707738867272
"'tissues-paper prd','laundry needs',biscuits,juice-sat-cord-ms",0.10851707738867272
"'tissues-paper prd','laundry needs','baking needs','party snack foods'",0.10851707738867272
"sauces-gravy-pkle,'pet foods',margarine,'baking needs'",0.10851707738867272
"margarine,'dairy foods','baking needs',milk-cream",0.10851707738867272
"vegetables,'party snack foods','tissues-paper prd','baking needs',milk-cream",0.10851707738867272
"'bread and cake','party snack foods',sauces-gravy-pkle,'tissues-paper prd',milk-cream",0.10851707738867272
"'small goods','dairy foods'",0.10830090791180286
"confectionary,'prepared meals'",0.10830090791180286
"sauces-gravy-pkle,cleaners-polishers,'tissues-paper prd'",0.10830090791180286
"'canned vegetables','tissues-paper prd','laundry needs'",0.10830090791180286
"'baking needs',margarine,'dental needs'",0.10830090791180286
"'bread and cake',tea,milk-cream",0.10830090791180286
"'canned fruit',milk-cream,'party snack foods'",0.10830090791180286
"fruit,'dental needs',milk-cream",0.10830090791180286
"'breakfast food',vegetables,'prepared meals'",0.10830090791180286
"sauces-gravy-pkle,margarine,cheese,'party snack foods'",0.10830090791180286
"'bread and cake','small goods',vegetables,biscuits",0.10830090791180286
"beef,'bread and cake',margarine,juice-sat-cord-ms",0.10830090791180286
"'breakfast food','tissues-paper prd',juice-sat-cord-ms,milk-cream",0.10830090791180286
"'laundry needs','baking needs',fruit,juice-sat-cord-ms",0.10830090791180286
"'soft drinks','tissues-paper prd','baking needs','party snack foods'",0.10830090791180286
"puddings-deserts,juice-sat-cord-ms",0.10808473843493299
"'breakfast food','prepared meals',biscuits",0.10808473843493299
"jams-spreads,sauces-gravy-pkle,'tissues-paper prd'",0.10808473843493299
"vegetables,biscuits,deodorants-soap",0.10808473843493299
"beef,'soft drinks',milk-cream",0.10808473843493299
"'soft drinks',margarine,'tissues-paper prd','baking needs'",0.10808473843493299
"'breakfast food',margarine,'tissues-paper prd',milk-cream",0.10808473843493299
"'bread and cake','canned fruit',margarine,vegetables",0.10808473843493299
"'soft drinks',sauces-gravy-pkle,'baking needs','party snack foods'",0.10808473843493299
"'canned vegetables','small goods'",0.10786856895806313
"'breakfast food',coffee",0.10786856895806313
"sauces-gravy-pkle,cleaners-polishers,fruit",0.10786856895806313
"sauces-gravy-pkle,cleaners-polishers,milk-cream",0.10786856895806313
"'pet foods','canned vegetables',juice-sat-cord-ms",0.10786856895806313
"'bread and cake',deodorants-soap,'party snack foods'",0.10786856895806313
"jams-spreads,'tissues-paper prd','party snack foods'",0.10786856895806313
"'canned fruit',margarine,'tissues-paper prd'",0.10786856895806313
"'bread and cake',margarine,'canned fish-meat'",0.10786856895806313
"biscuits,'laundry needs','dairy foods'",0.10786856895806313
"'soft drinks',vegetables,'laundry needs'",0.10786856895806313
"vegetables,'laundry needs','dairy foods'",0.10786856895806313
"sauces-gravy-pkle,'tissues-paper prd',cheese,'party snack foods'",0.10786856895806313
"'baking needs',confectionary,juice-sat-cord-ms,'party snack foods'",0.10786856895806313
"'canned vegetables','baking needs',vegetables,cheese",0.10786856895806313
"'canned vegetables',biscuits,juice-sat-cord-ms,milk-cream",0.10786856895806313
"'bread and cake',margarine,'prepared meals','baking needs'",0.10786856895806313
"'bread and cake','laundry needs','baking needs',cheese",0.10786856895806313
"wrapping,'prepared meals'",0.10765239948119326
"confectionary,margarine,cheese",0.10765239948119326
"jams-spreads,margarine,'party snack foods'",0.10765239948119326
"'baking needs',wrapping,'pet foods'",0.10765239948119326
"cheese,'laundry needs','party snack foods'",0.10765239948119326
"'bread and cake',stationary,confectionary",0.10765239948119326
"'tissues-paper prd','canned vegetables',biscuits,milk-cream",0.10765239948119326
"'bread and cake','pet foods',cheese,'party snack foods'",0.10765239948119326
"'pet foods',margarine,'baking needs','party snack foods'",0.10765239948119326
"'laundry needs',vegetables,biscuits,juice-sat-cord-ms",0.10765239948119326
"margarine,'laundry needs',biscuits,juice-sat-cord-ms",0.10765239948119326
"'laundry needs','baking needs',vegetables,'party snack foods'",0.10765239948119326
"biscuits,coffee,milk-cream",0.1074362300043234
"vegetables,'small goods','party snack foods'",0.1074362300043234
"'pet foods',juice-sat-cord-ms,'dairy foods'",0.1074362300043234
"'frozen foods','dental needs',juice-sat-cord-ms",0.1074362300043234
"vegetables,biscuits,'dental needs'",0.1074362300043234
"'pet foods',confectionary,'party snack foods'",0.1074362300043234
"sauces-gravy-pkle,'canned vegetables',biscuits,milk-cream",0.1074362300043234
"'bread and cake',margarine,confectionary,'party snack foods'",0.1074362300043234
"sauces-gravy-pkle,'bread and cake','dairy foods',juice-sat-cord-ms",0.1074362300043234
"'bread and cake',margarine,'tissues-paper prd','dairy foods'",0.1074362300043234
"'soft drinks',sauces-gravy-pkle,'baking needs',fruit",0.1074362300043234
"margarine,'dairy foods',vegetables,milk-cream",0.1074362300043234
"'frozen foods','party snack foods',margarine,'baking needs',milk-cream",0.1074362300043234
"confectionary,cleaners-polishers",0.10722006052745352
"haircare,'party snack foods'",0.10722006052745352
"'breakfast food','prepared meals','party snack foods'",0.10722006052745352
"'frozen foods','dental needs','party snack foods'",0.10722006052745352
"confectionary,'bread and cake','laundry needs'",0.10722006052745352
"'soft drinks',sauces-gravy-pkle,'baking needs',milk-cream",0.10722006052745352
"margarine,'tissues-paper prd','laundry needs',milk-cream",0.10722006052745352
"vegetables,'party snack foods','tissues-paper prd',biscuits,milk-cream",0.10722006052745352
"vegetables,juice-sat-cord-ms,'party snack foods',margarine,fruit",0.10722006052745352
"poultry,'frozen foods'",0.10700389105058365
"'bread and cake',cheese,cleaners-polishers",0.10700389105058365
"'frozen foods',coffee,milk-cream",0.10700389105058365
"vegetables,cleaners-polishers,'party snack foods'",0.10700389105058365
"'bread and cake','canned fruit','dairy foods'",0.10700389105058365
"'breakfast food','tissues-paper prd','dairy foods'",0.10700389105058365
"'soft drinks','laundry needs','party snack foods'",0.10700389105058365
"margarine,'tissues-paper prd','canned vegetables',vegetables",0.10700389105058365
"'tissues-paper prd','canned vegetables',biscuits,'party snack foods'",0.10700389105058365
"'bread and cake',margarine,'baking needs',cleaners-polishers",0.10700389105058365
"'breakfast food',margarine,vegetables,'party snack foods'",0.10700389105058365
"'bread and cake',juice-sat-cord-ms,'party snack foods',margarine,milk-cream",0.10700389105058365
"'bread and cake',vegetables,juice-sat-cord-ms,margarine,cheese",0.10700389105058365
"sauces-gravy-pkle,puddings-deserts",0.10678772157371379
"vegetables,'small goods',juice-sat-cord-ms",0.10678772157371379
"'pet foods',margarine,'dairy foods'",0.10678772157371379
"vegetables,'tissues-paper prd','dental needs'",0.10678772157371379
"'baking needs',confectionary,fruit,juice-sat-cord-ms",0.10678772157371379
"'bread and cake',margarine,'canned vegetables',cheese",0.10678772157371379
"sauces-gravy-pkle,margarine,'laundry needs','baking needs'",0.10678772157371379
"'bread and cake',margarine,'laundry needs','party snack foods'",0.10678772157371379
"'canned fruit','tissues-paper prd',juice-sat-cord-ms",0.10657155209684392
"sauces-gravy-pkle,'canned fruit',margarine",0.10657155209684392
"sauces-gravy-pkle,cheese,juice-sat-cord-ms,milk-cream",0.10657155209684392
"sauces-gravy-pkle,'tissues-paper prd',cheese,milk-cream",0.10657155209684392
"'laundry needs','baking needs',juice-sat-cord-ms,milk-cream",0.10657155209684392
"sauces-gravy-pkle,'pet foods','baking needs',juice-sat-cord-ms",0.10657155209684392
"margarine,'tissues-paper prd','laundry needs',juice-sat-cord-ms",0.10657155209684392
"'bread and cake','prepared meals',biscuits,milk-cream",0.10657155209684392
"'bread and cake',coffee,juice-sat-cord-ms",0.10635538261997406
"jams-spreads,'tissues-paper prd',juice-sat-cord-ms",0.10635538261997406
"'tissues-paper prd',biscuits,deodorants-soap",0.10635538261997406
"biscuits,'dental needs','party snack foods'",0.10635538261997406
"'baking needs','laundry needs','dairy foods'",0.10635538261997406
"'soft drinks','dairy foods',juice-sat-cord-ms",0.10635538261997406
"'baking needs','soft drinks','dairy foods'",0.10635538261997406
"'bread and cake',margarine,confectionary,juice-sat-cord-ms",0.10635538261997406
"'baking needs',confectionary,vegetables,juice-sat-cord-ms",0.10635538261997406
"'bread and cake','canned fruit','tissues-paper prd','baking needs'",0.10635538261997406
"'tissues-paper prd','laundry needs',biscuits,milk-cream",0.10635538261997406
"'baking needs',sauces-gravy-pkle,'small goods'",0.10613921314310419
"'baking needs',sauces-gravy-pkle,'dental needs'",0.10613921314310419
"'baking needs','canned fruit','canned vegetables'",0.10613921314310419
"'baking needs',confectionary,fruit,'party snack foods'",0.10613921314310419
"'tissues-paper prd','party snack foods',cheese,milk-cream",0.10613921314310419
"beef,'bread and cake','pet foods','tissues-paper prd'",0.10613921314310419
"milk-cream,'laundry needs','frozen foods',juice-sat-cord-ms",0.10613921314310419
"'tissues-paper prd','laundry needs',vegetables,juice-sat-cord-ms",0.10613921314310419
"milk-cream,'laundry needs',biscuits,'party snack foods'",0.10613921314310419
"biscuits,'bread and cake',juice-sat-cord-ms,margarine,cheese",0.10613921314310419
"jams-spreads,wrapping",0.10592304366623433
"'soft drinks',deodorants-soap",0.10592304366623433
"vegetables,'canned fruit','canned vegetables'",0.10592304366623433
"'baking needs',deodorants-soap,juice-sat-cord-ms",0.10592304366623433
"margarine,'party snack foods',cheese,milk-cream",0.10592304366623433
"margarine,'canned vegetables',biscuits,'party snack foods'",0.10592304366623433
"'bread and cake','pet foods','dairy foods','baking needs'",0.10592304366623433
"'baking needs',poultry",0.10570687418936446
"potatoes,'frozen foods'",0.10570687418936446
"'baking needs','small goods','party snack foods'",0.10570687418936446
"'baking needs',sauces-gravy-pkle,deodorants-soap",0.10570687418936446
"'baking needs','soft drinks','canned vegetables'",0.10570687418936446
"biscuits,'dental needs',milk-cream",0.10570687418936446
"jams-spreads,sauces-gravy-pkle,'party snack foods'",0.10570687418936446
"margarine,'canned vegetables','laundry needs'",0.10570687418936446
"sauces-gravy-pkle,'canned vegetables',vegetables,juice-sat-cord-ms",0.10570687418936446
"sauces-gravy-pkle,'tissues-paper prd',cheese,juice-sat-cord-ms",0.10570687418936446
"beef,'party snack foods','frozen foods',juice-sat-cord-ms",0.10570687418936446
"'soft drinks','tissues-paper prd','baking needs',juice-sat-cord-ms",0.10570687418936446
"'pet foods','tissues-paper prd',juice-sat-cord-ms,milk-cream",0.10570687418936446
"'bread and cake','party snack foods',margarine,cheese,biscuits",0.10570687418936446
"haircare,margarine",0.1054907047124946
"'baking needs',wrapping,'canned vegetables'",0.1054907047124946
"cleaners-polishers,margarine,juice-sat-cord-ms",0.1054907047124946
"beef,cheese,'party snack foods'",0.1054907047124946
"jams-spreads,sauces-gravy-pkle,juice-sat-cord-ms",0.1054907047124946
"beef,'soft drinks','baking needs'",0.1054907047124946
"'bread and cake','tissues-paper prd',confectionary,juice-sat-cord-ms",0.1054907047124946
"'bread and cake','pet foods',cheese,juice-sat-cord-ms",0.1054907047124946
"juice-sat-cord-ms,margarine,'tissues-paper prd','baking needs',milk-cream",0.1054907047124946
"'breakfast food','canned fish-meat'",0.10527453523562473
"'breakfast food',beef,'party snack foods'",0.10527453523562473
"vegetables,'dental needs',milk-cream",0.10527453523562473
"'baking needs','dental needs','party snack foods'",0.10527453523562473
"'breakfast food',sauces-gravy-pkle,'prepared meals'",0.10527453523562473
"'canned vegetables','party snack foods','frozen foods',milk-cream",0.10527453523562473
"'soft drinks',sauces-gravy-pkle,'tissues-paper prd','baking needs'",0.10527453523562473
"sauces-gravy-pkle,'laundry needs','baking needs','party snack foods'",0.10527453523562473
"'bread and cake','prepared meals',vegetables,'party snack foods'",0.10527453523562473
"sauces-gravy-pkle,'laundry needs','baking needs',fruit",0.10527453523562473
"'canned vegetables','canned fish-meat'",0.10505836575875487
"fruit,biscuits,coffee",0.10505836575875487
"sauces-gravy-pkle,'canned vegetables','laundry needs'",0.10505836575875487
"margarine,'canned vegetables',vegetables,juice-sat-cord-ms",0.10505836575875487
"sauces-gravy-pkle,'canned vegetables','baking needs','party snack foods'",0.10505836575875487
"'breakfast food','bread and cake','pet foods','tissues-paper prd'",0.10505836575875487
insecticides,0.104842196281885
"'baking needs','prepared meals','canned vegetables'",0.104842196281885
"'baking needs',wrapping,'laundry needs'",0.104842196281885
"sauces-gravy-pkle,'bread and cake','canned vegetables',cheese",0.104842196281885
"sauces-gravy-pkle,'bread and cake',margarine,'dairy foods'",0.104842196281885
"'soft drinks',sauces-gravy-pkle,vegetables,'party snack foods'",0.104842196281885
"vegetables,'tissues-paper prd','small goods'",0.10462602680501513
"'tissues-paper prd',deodorants-soap,milk-cream",0.10462602680501513
"'breakfast food','prepared meals',milk-cream",0.10462602680501513
"biscuits,deodorants-soap,milk-cream",0.10462602680501513
"'bread and cake','tissues-paper prd','canned vegetables',cheese",0.10462602680501513
"'tissues-paper prd','canned vegetables','baking needs','party snack foods'",0.10462602680501513
"'bread and cake','canned fruit','baking needs',juice-sat-cord-ms",0.10462602680501513
"'bread and cake',stationary,'tissues-paper prd',vegetables",0.10462602680501513
"'bread and cake',juice-sat-cord-ms,'tissues-paper prd','baking needs',cheese",0.10462602680501513
"'bread and cake',vegetables,juice-sat-cord-ms,'tissues-paper prd',cheese",0.10462602680501513
"'pet foods','small goods2'",0.10440985732814527
"vegetables,confectionary,'dairy foods'",0.10440985732814527
"beef,'soft drinks',biscuits",0.10440985732814527
"'bread and cake','tissues-paper prd','canned fish-meat'",0.10440985732814527
"sauces-gravy-pkle,'canned vegetables','baking needs',juice-sat-cord-ms",0.10440985732814527
"'bread and cake','prepared meals',vegetables,juice-sat-cord-ms",0.10440985732814527
"'bread and cake','prepared meals','tissues-paper prd',vegetables",0.10440985732814527
"'soft drinks','tissues-paper prd',vegetables,'party snack foods'",0.10440985732814527
"'pet foods',margarine,vegetables,'party snack foods'",0.10440985732814527
"beef,'tissues-paper prd',vegetables,juice-sat-cord-ms",0.10440985732814527
"biscuits,vegetables,juice-sat-cord-ms,'baking needs',cheese",0.10440985732814527
"haircare,sauces-gravy-pkle",0.1041936878512754
"jams-spreads,'prepared meals'",0.1041936878512754
"vegetables,margarine,deodorants-soap",0.1041936878512754
"sauces-gravy-pkle,'pet foods','dairy foods'",0.1041936878512754
"'pet foods',confectionary,juice-sat-cord-ms",0.1041936878512754
"'bread and cake','canned fruit',vegetables,juice-sat-cord-ms",0.1041936878512754
"'soft drinks',sauces-gravy-pkle,vegetables,juice-sat-cord-ms",0.1041936878512754
"cheese,'canned fish-meat'",0.10397751837440554
"'baking needs','tissues-paper prd','small goods'",0.10397751837440554
"confectionary,'tissues-paper prd',cheese",0.10397751837440554
"sauces-gravy-pkle,'canned fruit',juice-sat-cord-ms",0.10397751837440554
"stationary,'tissues-paper prd','party snack foods'",0.10397751837440554
"'breakfast food','soft drinks',margarine",0.10397751837440554
"'breakfast food',confectionary,juice-sat-cord-ms",0.10397751837440554
"'soft drinks',confectionary,margarine",0.10397751837440554
"sauces-gravy-pkle,'canned vegetables',vegetables,'party snack foods'",0.10397751837440554
"margarine,'laundry needs',biscuits,'party snack foods'",0.10397751837440554
"'baking needs',confectionary,'canned vegetables'",0.10376134889753567
"'canned vegetables','party snack foods','baking needs',milk-cream",0.10376134889753567
"margarine,'laundry needs',vegetables,juice-sat-cord-ms",0.10376134889753567
"'soft drinks',sauces-gravy-pkle,'baking needs',juice-sat-cord-ms",0.10376134889753567
"'breakfast food','tissues-paper prd','party snack foods',milk-cream",0.10376134889753567
"vegetables,'tissues-paper prd',coffee",0.10354517942066581
"'baking needs',cleaners-polishers,'laundry needs'",0.10354517942066581
"'baking needs','canned fruit',cheese",0.10354517942066581
"'tissues-paper prd','canned vegetables',vegetables,juice-sat-cord-ms",0.10354517942066581
"margarine,'canned vegetables','baking needs','party snack foods'",0.10354517942066581
"'bread and cake',stationary,'tissues-paper prd','baking needs'",0.10354517942066581
"'soft drinks',margarine,'baking needs',juice-sat-cord-ms",0.10354517942066581
"'bread and cake','laundry needs',vegetables,cheese",0.10354517942066581
"'bread and cake','canned fruit','tissues-paper prd',vegetables",0.10354517942066581
'cooking oils',0.10332900994379593
"puddings-deserts,'party snack foods'",0.10332900994379593
"'soft drinks','dental needs'",0.10332900994379593
"'baking needs','pet foods','prepared meals'",0.10332900994379593
"'bread and cake','prepared meals','dairy foods'",0.10332900994379593
"'bread and cake',tea,margarine",0.10332900994379593
"sauces-gravy-pkle,'prepared meals',cheese",0.10332900994379593
"'breakfast food','bread and cake','pet foods',juice-sat-cord-ms",0.10332900994379593
"sauces-gravy-pkle,'laundry needs','baking needs',milk-cream",0.10332900994379593
"sauces-gravy-pkle,'laundry needs','baking needs',juice-sat-cord-ms",0.10332900994379593
"'tissues-paper prd','laundry needs',vegetables,'party snack foods'",0.10332900994379593
"vegetables,'party snack foods',cheese,'baking needs',biscuits",0.10332900994379593
"'bread and cake',cheese,'small goods'",0.10311284046692606
"vegetables,margarine,coffee",0.10311284046692606
"'bread and cake','party snack foods','tissues-paper prd','baking needs',cheese",0.10311284046692606
"wrapping,'canned fruit'",0.1028966709900562
"'breakfast food',sauces-gravy-pkle,'dairy foods'",0.1028966709900562
"'baking needs',confectionary,'dairy foods'",0.1028966709900562
"'canned vegetables','party snack foods',biscuits,milk-cream",0.1028966709900562
"'soft drinks','bread and cake',sauces-gravy-pkle,margarine",0.1028966709900562
"margarine,'laundry needs','baking needs','party snack foods'",0.1028966709900562
"'tissues-paper prd',puddings-deserts",0.10268050151318633
"'bread and cake',coffee,'party snack foods'",0.10268050151318633
"coffee,fruit,'frozen foods'",0.10268050151318633
"biscuits,'dental needs',juice-sat-cord-ms",0.10268050151318633
"'soft drinks',margarine,'laundry needs'",0.10268050151318633
"'bread and cake','pet foods','small goods'",0.10268050151318633
"sauces-gravy-pkle,stationary,'tissues-paper prd'",0.10268050151318633
"beef,margarine,vegetables,juice-sat-cord-ms",0.10268050151318633
"'bread and cake','party snack foods',margarine,'baking needs',cheese",0.10246433203631647
lamb,0.1022481625594466
"margarine,puddings-deserts",0.1022481625594466
"'bread and cake','cigs-tobacco pkts'",0.1022481625594466
"confectionary,vegetables,'canned vegetables'",0.1022481625594466
"sauces-gravy-pkle,'canned fruit','tissues-paper prd'",0.1022481625594466
"beef,margarine,'canned vegetables'",0.1022481625594466
"stationary,'tissues-paper prd',juice-sat-cord-ms",0.1022481625594466
"'breakfast food',confectionary,'party snack foods'",0.1022481625594466
"margarine,'dairy foods','baking needs',juice-sat-cord-ms",0.1022481625594466
"'breakfast food','bread and cake','pet foods',margarine",0.1022481625594466
"sauces-gravy-pkle,'bread and cake','tissues-paper prd','dairy foods'",0.1022481625594466
"'breakfast food','tissues-paper prd','prepared meals'",0.10203199308257674
"beef,sauces-gravy-pkle,'canned vegetables'",0.10203199308257674
"'baking needs','small goods',juice-sat-cord-ms",0.10181582360570687
"margarine,stationary,'tissues-paper prd'",0.10181582360570687
"'breakfast food',margarine,'prepared meals'",0.10181582360570687
"'breakfast food','bread and cake','pet foods','party snack foods'",0.10181582360570687
"'soft drinks','tissues-paper prd',vegetables,juice-sat-cord-ms",0.10181582360570687
"'bread and cake','tissues-paper prd','laundry needs',cheese",0.10181582360570687
"margarine,'prepared meals',cheese",0.10159965412883701
"'baking needs',jams-spreads,'canned vegetables'",0.10159965412883701
"'frozen foods',deodorants-soap,juice-sat-cord-ms",0.10159965412883701
"'bread and cake',margarine,'small goods2'",0.10159965412883701
"'breakfast food',sauces-gravy-pkle,'soft drinks'",0.10159965412883701
"vegetables,'prepared meals','canned vegetables'",0.10159965412883701
"'breakfast food',sauces-gravy-pkle,beef",0.10159965412883701
"'tissues-paper prd','laundry needs','dairy foods'",0.10159965412883701
"'bread and cake',stationary,vegetables,'party snack foods'",0.10159965412883701
"'soft drinks',margarine,'baking needs','party snack foods'",0.10159965412883701
"'dairy foods','baking needs',vegetables,cheese",0.10159965412883701
"'baking needs',cleaners-polishers,cheese",0.10138348465196714
"sauces-gravy-pkle,cleaners-polishers,margarine",0.10138348465196714
"'dairy foods','party snack foods',juice-sat-cord-ms,milk-cream",0.10138348465196714
"'bread and cake',vegetables,'party snack foods','tissues-paper prd',cheese",0.10138348465196714
"'laundry needs',coffee",0.10116731517509728
"tea,'party snack foods'",0.10116731517509728
"beef,'tissues-paper prd','canned vegetables'",0.10116731517509728
"'breakfast food','pet foods',cheese",0.10116731517509728
"'bread and cake',stationary,'laundry needs'",0.10116731517509728
"'bread and cake','baking needs',cleaners-polishers,juice-sat-cord-ms",0.10116731517509728
"'bread and cake','canned fruit',vegetables,'party snack foods'",0.10116731517509728
"'baking needs',coffee,juice-sat-cord-ms",0.10095114569822741
"'bread and cake',tea,'tissues-paper prd'",0.10095114569822741
"'canned fruit',margarine,'party snack foods'",0.10095114569822741
"'canned fruit','tissues-paper prd','party snack foods'",0.10095114569822741
"'soft drinks',confectionary,'tissues-paper prd'",0.10095114569822741
"margarine,'canned vegetables','baking needs',cheese",0.10095114569822741
"beef,'bread and cake','pet foods',margarine",0.10095114569822741
"'bread and cake',stationary,margarine,'baking needs'",0.10095114569822741
"'soft drinks',sauces-gravy-pkle,'tissues-paper prd',vegetables",0.10095114569822741
"beef,deodorants-soap",0.10073497622135755
"beef,'dental needs'",0.10073497622135755
"sauces-gravy-pkle,stationary,'party snack foods'",0.10073497622135755
"'pet foods','tissues-paper prd',confectionary",0.10073497622135755
"'bread and cake','canned fruit','baking needs','party snack foods'",0.10073497622135755
"sauces-gravy-pkle,cleaners-polishers,juice-sat-cord-ms",0.10051880674448768
"'baking needs','pet foods','canned fruit'",0.10051880674448768
"'bread and cake','prepared meals','laundry needs'",0.10051880674448768
"'breakfast food',confectionary,margarine",0.10051880674448768
"'bread and cake',stationary,'baking needs','party snack foods'",0.10051880674448768
"margarine,'dairy foods',vegetables,juice-sat-cord-ms",0.10051880674448768
"'small goods2',cheese",0.10030263726761782
"'dental needs','dairy foods'",0.10030263726761782
"'baking needs','pet foods',stationary",0.10030263726761782
"'breakfast food',cheese,'canned vegetables'",0.10030263726761782
"wrapping,stationary",0.10008646779074795
"'baking needs','pet foods',cleaners-polishers",0.10008646779074795
